Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Change,Status
2021-03-25,78.10827980562092,79.23947875061594,77.57050261500216,79.14675903320312,530700,0.0,0.0,0.0,1.0384792275822008,Gain
2021-03-26,79.6289092112049,80.63957327416105,79.3878393504414,80.62102508544922,583100,0.0,0.0,0.0,0.9921158742443197,Gain
2021-03-29,80.509760690076,80.88064663324155,80.083244331357,80.51902770996094,448500,0.0,0.0,0.0,0.009267019884930505,Gain
2021-03-30,80.6673903771146,80.71375377592143,80.13888017139942,80.30577850341797,409900,0.0,0.0,0.0,-0.3616118736966314,Loss
2021-03-31,80.26868018117999,80.52829820758326,79.94415764817592,79.98124694824219,351400,0.0,0.0,0.0,-0.28743323293780065,Loss
2021-04-01,80.16669581182202,80.37995754379335,79.52691768996957,80.35214233398438,678200,0.0,0.0,0.0,0.18544652216235136,Gain
2021-04-05,80.87137540742137,81.30716587554173,80.72301819526923,81.12171936035156,581900,0.0,0.0,0.0,0.2503439529301943,Gain
2021-04-06,81.17735278551582,81.3906074247254,81.0197214869851,81.22370910644531,385700,0.0,0.0,0.0,0.04635632092949038,Gain
2021-04-07,81.27935993217464,81.39062077991063,80.61176654951055,80.71376037597656,961500,0.0,0.0,0.0,-0.5655995561980802,Loss
2021-04-08,80.8064595666263,80.8064595666263,80.37994325257796,80.63028717041016,354000,0.0,0.0,0.0,-0.17617239621614544,Loss
2021-04-09,80.89919073799906,81.09390427369601,80.54685296969905,81.07536315917969,464500,0.0,0.0,0.0,0.17617242118062393,Gain
2021-04-12,81.18661806467443,81.51114767452752,81.13098765112738,81.49259948730469,403700,0.0,0.0,0.0,0.3059814226302535,Gain
2021-04-13,81.16807242704768,81.25151804271684,80.8064606110273,81.11244201660156,259700,0.0,0.0,0.0,-0.05563041044611339,Loss
2021-04-14,80.94555151788305,81.48332871020138,80.94555151788305,81.25152587890625,444500,0.0,0.0,0.0,0.3059743610232033,Gain
2021-04-15,81.55750101501921,81.84493423992618,81.30715708914227,81.8263931274414,495600,0.0,0.0,0.0,0.26889211242219346,Gain
2021-04-16,82.28072995148855,82.577437288746,82.15092093356724,82.34563446044922,456500,0.0,0.0,0.0,0.06490450896066591,Gain
2021-04-19,82.30854515903442,82.48471757223948,82.08601642460657,82.34563446044922,438400,0.0,0.0,0.0,0.03708930141479527,Gain
2021-04-20,82.2529120521263,82.4198103660005,82.02110923141552,82.33636474609375,384800,0.0,0.0,0.0,0.0834526939674447,Gain
2021-04-21,82.41054991804447,83.43975517834187,82.41054991804447,83.38412475585938,619500,0.0,0.0,0.0,0.9735748378149083,Gain
2021-04-22,83.3192097391781,83.43974466405548,82.6887057589331,82.78142547607422,434100,0.0,0.0,0.0,-0.5377842631038874,Loss
2021-04-23,82.78144151068363,83.55102875273843,82.68872177558288,83.30995178222656,377900,0.0,0.0,0.0,0.5285102715429275,Gain
2021-04-26,83.50464835228024,83.51392244612144,82.84632917077286,82.89269256591797,329400,0.0,0.0,0.0,-0.6119557863622731,Loss
2021-04-27,82.94832498081568,83.09668218960837,82.60525424102839,82.96687316894531,386600,0.0,0.0,0.0,0.01854818812962833,Gain
2021-04-28,83.19868039457498,83.30066713842795,82.86488373122985,82.95760345458984,364200,0.0,0.0,0.0,-0.2410769399851347,Loss
2021-04-29,83.41194202624267,83.8848218512032,83.39340090964474,83.84773254394531,401100,0.0,0.0,0.0,0.43579051770264243,Gain
2021-04-30,83.6901065313242,83.6901065313242,83.18013740984456,83.47684478759766,467600,0.0,0.0,0.0,-0.21326174372654805,Loss
2021-05-03,83.92190716789524,84.70076136108955,83.83845446201774,84.33914947509766,471100,0.0,0.0,0.0,0.4172423072024145,Gain
2021-05-04,84.19079300595028,84.91401672363281,84.1444296090481,84.91401672363281,717600,0.0,0.0,0.0,0.7232237176825294,Gain
2021-05-05,85.03454465183144,85.24780635634009,84.47821930510794,85.09944915771484,639100,0.0,0.0,0.0,0.0649045058834048,Gain
2021-05-06,85.10872570845002,85.65577697753906,84.87692288445078,85.65577697753906,427800,0.0,0.0,0.0,0.5470512690890388,Gain
2021-05-07,85.53524305944792,86.23065153960604,85.39615994860414,86.13793182373047,762800,0.0,0.0,0.0,0.6026887642825471,Gain
2021-05-10,86.64788391965126,87.51019061970115,86.60152760402883,86.61080169677734,697100,0.0,0.0,0.0,-0.037082222873920045,Loss
2021-05-11,86.24919384188206,86.24919384188206,85.07163857850485,85.4332504272461,840500,0.0,0.0,0.0,-0.8159434146359672,Loss
2021-05-12,85.41470426227382,85.41470426227382,83.6344532575252,83.68081665039062,808000,0.0,0.0,0.0,-1.7338876118831905,Loss
2021-05-13,83.68082958130128,85.55379351308234,83.68082958130128,85.2292709350586,672600,0.0,0.0,0.0,1.5484413537573118,Gain
2021-05-14,85.61868394148482,86.06374845673308,85.48887493163335,85.8504867553711,406000,0.0,0.0,0.0,0.23180281388627577,Gain
2021-05-17,85.84122348117494,86.02666291075,85.39615894650963,85.65577697753906,566900,0.0,0.0,0.0,-0.18544650363587323,Loss
2021-05-18,85.66506418341073,85.66506418341073,84.8027572631836,84.8027572631836,521300,0.0,0.0,0.0,-0.862306920227141,Loss
2021-05-19,84.16295733232917,84.39476013183594,83.31919882063578,84.39476013183594,705200,0.0,0.0,0.0,0.23180279950676663,Gain
2021-05-20,84.51531910265899,85.2849062494838,84.34842077050494,85.0160140991211,353400,0.0,0.0,0.0,0.5006949964621015,Gain
2021-05-21,85.33126570936292,85.72069280734286,84.9603797271651,85.07164764404297,475500,0.0,0.0,0.0,-0.25961806531995535,Loss
2021-05-24,85.2941665649414,85.59087390166172,85.11800122611618,85.2941665649414,568200,0.0,0.0,0.0,0.0,Loss
2021-05-25,85.50742720743098,85.56305762172472,84.95110184231092,85.06236267089844,412100,0.0,0.0,0.0,-0.4450645365325414,Loss
2021-05-26,85.08091242351382,85.2107214419611,84.7842050850542,85.09017944335938,442600,0.0,0.0,0.0,0.009267019845552227,Gain
2021-05-27,85.40544253987905,85.66506059978587,85.2849076046542,85.34053802490234,313500,0.0,0.0,0.0,-0.06490451497670335,Loss
2021-05-28,85.56305976079439,85.6557794782889,85.4239766475221,85.52597045898438,269900,0.0,0.0,0.0,-0.03708930181001335,Loss
2021-06-01,86.11010962830267,86.21210342970699,85.46105752172427,85.6372299194336,451500,0.0,0.0,0.0,-0.4728797088690726,Loss
2021-06-02,85.86903494195587,85.90612424106493,85.46105972581667,85.8504867553711,303400,0.0,0.0,0.0,-0.018548186584780524,Loss
2021-06-03,85.55380464477534,85.97105407714844,85.26637133456421,85.97105407714844,348500,0.0,0.0,0.0,0.4172494323730973,Gain
2021-06-04,86.35118878064773,86.35118878064773,85.90613130287454,86.3048324584961,470200,0.0,0.0,0.0,-0.046356322151638096,Loss
2021-06-07,86.46245329208986,86.46245329208986,85.72995551987012,85.9061279296875,401100,0.0,0.0,0.0,-0.5563253624023616,Loss
2021-06-08,85.99884764441109,86.02666285142209,85.52596790304173,85.9061279296875,351700,0.0,0.0,0.0,-0.09271971472358587,Loss
2021-06-09,86.04521247382053,86.04521247382053,85.50742821576969,85.54451751708984,311800,0.0,0.0,0.0,-0.5006949567306833,Loss
2021-06-10,85.89686649602976,86.04522372070198,85.46107599113238,85.64652252197266,280100,0.0,0.0,0.0,-0.2503439740571025,Loss
2021-06-11,85.66505619645912,85.89685903432681,85.43325335859143,85.78559112548828,340500,0.0,0.0,0.0,0.12053492902916219,Gain
2021-06-14,85.77631519271607,85.77631519271607,84.9603647608039,85.41470336914062,234100,0.0,0.0,0.0,-0.3616118235754442,Loss
2021-06-15,85.6557794782889,85.70214287406667,85.14581749503853,85.52597045898438,323600,0.0,0.0,0.0,-0.12980901930453115,Loss
2021-06-16,85.47962556253856,85.47962556253856,84.50605071356482,84.69149017333984,334200,0.0,0.0,0.0,-0.7881353891987146,Loss
2021-06-17,84.5431391316121,84.72857858943777,83.25431579975657,83.77355194091797,447600,0.0,0.0,0.0,-0.769587190694125,Loss
2021-06-18,83.22648925481113,83.22648925481113,82.20655822753906,82.20655822753906,459100,0.0,0.0,0.0,-1.0199310272720652,Loss
2021-06-21,82.94833629661211,83.87554775587323,82.80925316291054,83.84773254394531,322200,0.0,0.0,0.0,0.8993962473332004,Gain
2021-06-22,83.74242101179794,84.27349751245673,83.50018057880347,83.97534942626953,407200,0.437,0.0,0.0,0.23292841447158708,Gain
2021-06-23,84.22693845807352,84.22693845807352,83.65859240718589,83.69586181640625,242800,0.0,0.0,0.0,-0.5310766416672692,Loss
2021-06-24,84.13375452928497,84.16170480445932,83.6585785260856,84.06853485107422,371300,0.0,0.0,0.0,-0.06521967821075236,Loss
2021-06-25,84.29214940746215,84.71141777799747,84.15239091447962,84.63687896728516,382000,0.0,0.0,0.0,0.34472955982300846,Gain
2021-06-28,84.73936361110474,84.73936361110474,84.14306737350104,84.38531494140625,375400,0.0,0.0,0.0,-0.3540486696984857,Loss
2021-06-29,84.63687410321626,84.75800144076564,84.18965548146848,84.198974609375,361800,0.0,0.0,0.0,-0.4378994938412575,Loss
2021-06-30,84.24554886681727,84.56233521298944,84.19896744807014,84.44120788574219,291500,0.0,0.0,0.0,0.1956590189249141,Gain
2021-07-01,84.73936502245166,85.01888199841397,84.5250748348376,84.86980438232422,270600,0.0,0.0,0.0,0.13043935987255395,Gain
2021-07-02,84.96297457476389,85.15863359874778,84.76731555078,85.01887512207031,454400,0.0,0.0,0.0,0.0559005473064218,Gain
2021-07-06,84.97228439665587,84.97228439665587,83.78901115599248,84.44120788574219,439700,0.0,0.0,0.0,-0.5310765109136781,Loss
2021-07-07,84.37599494321587,85.25180814309353,84.34804466805583,85.19590759277344,368700,0.0,0.0,0.0,0.8199126495575655,Gain
2021-07-08,84.35736048398671,84.71140913613343,83.88218449968629,84.3387222290039,333400,0.0,0.0,0.0,-0.018638254982803915,Loss
2021-07-09,84.96299477542144,85.43816375732422,84.96299477542144,85.43816375732422,348200,0.0,0.0,0.0,0.4751689819027831,Gain
2021-07-12,85.25181749705935,85.82948264459253,84.99093875572584,85.69904327392578,394800,0.0,0.0,0.0,0.44722577686643206,Gain
2021-07-13,85.71766425514943,85.72698338292375,84.93502812398786,85.04682922363281,349300,0.0,0.0,0.0,-0.6708350315166172,Loss
2021-07-14,85.27977332619541,85.44748211488502,84.88845518872402,85.12138366699219,290500,0.0,0.0,0.0,-0.15838965920322323,Loss
2021-07-15,84.98160272064908,85.30770108244214,84.86048250295771,85.25180053710938,408700,0.0,0.0,0.0,0.2701978164602963,Gain
2021-07-16,85.65244819750251,85.66176732567068,84.84185464875968,84.92571258544922,253700,0.0,0.0,0.0,-0.7267356120532895,Loss
2021-07-19,83.9660633410604,84.14308415701298,82.97844172494973,83.63064575195312,726800,0.0,0.0,0.0,-0.3354175891072799,Loss
2021-07-20,83.71447770379977,85.21453738646298,83.68652742908371,84.87911987304688,386800,0.0,0.0,0.0,1.1646421692471023,Gain
2021-07-21,85.42883603032287,85.64312621215775,85.10273053102424,85.19590759277344,313500,0.0,0.0,0.0,-0.2329284375494325,Loss
2021-07-22,85.2704379358951,85.29839531902284,84.71141111633882,84.87911987304688,194100,0.0,0.0,0.0,-0.391318062848228,Loss
2021-07-23,85.02820401685473,85.72698937210208,84.91639580098675,85.65245056152344,230500,0.0,0.0,0.0,0.6242465446687078,Gain
2021-07-26,85.68038274922377,85.96921169372212,85.42882320214629,85.86672973632812,318800,0.0,0.0,0.0,0.1863469871043577,Gain
2021-07-27,85.58722444208898,86.14625126255828,85.0840981711431,85.98786163330078,437700,0.0,0.0,0.0,0.40063719121179986,Gain
2021-07-28,86.20215444511194,86.20215444511194,85.34497948698264,85.62449645996094,319700,0.0,0.0,0.0,-0.5776579851510064,Loss
2021-07-29,86.18350726776012,86.64936406380207,86.05306793354123,86.546875,324000,0.0,0.0,0.0,0.3633677322398796,Gain
2021-07-30,86.44440783018025,86.70528656469143,86.18352909566907,86.24874877929688,208500,0.0,0.0,0.0,-0.19565905088337843,Loss
2021-08-02,86.57484279119971,86.96616087305031,86.0717164966438,86.1089859008789,361000,0.0,0.0,0.0,-0.4658568903208078,Loss
2021-08-03,86.21148146216605,86.826416015625,85.60586603756899,86.826416015625,575100,0.0,0.0,0.0,0.6149345534589514,Gain
2021-08-04,86.54688443498635,86.68664291071696,85.95058823971975,85.9785385131836,475600,0.0,0.0,0.0,-0.5683459218027593,Loss
2021-08-05,86.23943308739517,86.42578012548098,85.8853843776511,86.1462631225586,160800,0.0,0.0,0.0,-0.09316996483657647,Loss
2021-08-06,86.58416348868225,86.68665257508339,86.31396563438946,86.57484436035156,243500,0.0,0.0,0.0,-0.009319128330687931,Loss
2021-08-09,86.57484796185693,86.57484796185693,86.12762930114968,86.45372772216797,272000,0.0,0.0,0.0,-0.12112023968896324,Loss
2021-08-10,86.60278158382945,87.30156682665243,86.46303022199373,87.15249633789062,289600,0.0,0.0,0.0,0.5497147540611707,Gain
2021-08-11,87.45065843712388,87.88856506347656,87.28294966763588,87.88856506347656,183000,0.0,0.0,0.0,0.4379066263526852,Gain
2021-08-12,87.9910426797372,87.9910426797372,87.48791643686418,87.86060333251953,348800,0.0,0.0,0.0,-0.13043934721767414,Loss
2021-08-13,88.01901664797624,88.17740631103516,87.85130785520408,88.17740631103516,247500,0.0,0.0,0.0,0.15838966305891233,Gain
2021-08-16,87.9071902169831,88.49417442436723,87.5810918286651,88.46621704101562,379700,0.0,0.0,0.0,0.5590268240325287,Gain
2021-08-17,88.14943940904381,88.21465908791235,87.19908739306017,87.80470275878906,434700,0.0,0.0,0.0,-0.3447366502547453,Loss
2021-08-18,87.60905976529288,87.86062650729015,86.77983493565318,86.84505462646484,359700,0.0,0.0,0.0,-0.7640051388280398,Loss
2021-08-19,86.32329655640876,86.92891202922547,86.1835380460029,86.73324584960938,250000,0.0,0.0,0.0,0.40994929320061146,Gain
2021-08-20,86.68666626752267,87.42272113684207,86.51895747314086,87.27364349365234,213300,0.0,0.0,0.0,0.586977226129676,Gain
2021-08-23,87.59039991876911,87.82332832513124,87.39474091043422,87.44132232666016,303700,0.0,0.0,0.0,-0.14907759210895222,Loss
2021-08-24,87.59041156024635,87.72085091647273,87.36679514236246,87.45065307617188,382700,0.0,0.0,0.0,-0.139758484074477,Loss
2021-08-25,87.41339207806736,87.97241895970444,87.17114448960672,87.71154022216797,302600,0.0,0.0,0.0,0.2981481441006082,Gain
2021-08-26,87.59972989406023,87.67426870539445,87.10592270869259,87.13387298583984,230600,0.0,0.0,0.0,-0.4658569082203883,Loss
2021-08-27,87.4599769861735,87.82334479958838,87.3761190477789,87.72085571289062,178200,0.0,0.0,0.0,0.26087872671712375,Gain
2021-08-30,87.90718475171938,88.15875142736155,87.73016398530186,87.86060333251953,202700,0.0,0.0,0.0,-0.04658141919985326,Loss
2021-08-31,87.90718475171938,87.98172355253271,87.65562518448853,87.86060333251953,463300,0.0,0.0,0.0,-0.04658141919985326,Loss
2021-09-01,87.92584171788525,87.94447286784789,87.41339623875271,87.75813293457031,212900,0.0,0.0,0.0,-0.16770878331493577,Loss
2021-09-02,87.93515145776063,88.29851929411568,87.93515145776063,88.25193786621094,233900,0.0,0.0,0.0,0.31678640845031225,Gain
2021-09-03,88.23327949798734,88.23327949798734,87.85128059921898,87.92581939697266,311500,0.0,0.0,0.0,-0.3074601010146836,Loss
2021-09-07,87.74881441458432,87.74881441458432,86.78915024555795,86.81710052490234,262500,0.0,0.0,0.0,-0.9317138896819728,Loss
2021-09-08,86.67732853557256,87.28294389133421,86.55620830778493,87.26431274414062,265700,0.0,0.0,0.0,0.5869842085680688,Gain
2021-09-09,87.152521380827,87.55315865283683,86.73324584960938,86.73324584960938,224700,0.0,0.0,0.0,-0.41927553121762173,Loss
2021-09-10,87.09661544894328,87.24568597134702,86.23012126795771,86.23943328857422,236600,0.0,0.0,0.0,-0.8571821603690637,Loss
2021-09-13,86.89163380154758,87.09661198155347,85.93196969371313,86.3419189453125,248700,0.0,0.0,0.0,-0.5497148562350844,Loss
2021-09-14,86.6773191121934,86.7518579096875,85.55926558342571,85.74560546875,320900,0.0,0.0,0.0,-0.9317136434434019,Loss
2021-09-15,85.75493855081257,86.60279440794761,85.62449918817642,86.42577362060547,307400,0.0,0.0,0.0,0.6708350697929006,Gain
2021-09-16,86.38849939581961,86.53756989833848,85.61517528304354,86.09967041015625,301900,0.0,0.0,0.0,-0.2888289856633577,Loss
2021-09-17,85.96922460304461,85.97854373090189,85.13999993404155,85.19590759277344,348700,0.0,0.0,0.0,-0.7733170102711711,Loss
2021-09-20,84.00332225710818,84.32942067566277,83.13682811157032,84.01263427734375,735700,0.0,0.0,0.0,0.009312020235569207,Gain
2021-09-21,84.38532004737513,84.57165996724686,83.6213150024414,83.6213150024414,422600,0.0,0.0,0.0,-0.7640050449337252,Loss
2021-09-22,84.27934022716455,84.79414754450593,84.13893563469901,84.23253631591797,434300,0.413,0.0,0.0,-0.04680391124658456,Loss
2021-09-23,84.53205632180266,85.54296074078609,84.45718006731305,85.08431243896484,327500,0.0,0.0,0.0,0.5522561171621874,Gain
2021-09-24,84.85966939294865,85.40255615904833,84.85966939294865,85.08431243896484,257200,0.0,0.0,0.0,0.22464304601619745,Gain
2021-09-27,85.29958230550542,85.70207157938016,85.05622201248184,85.11238098144531,399700,0.0,0.0,0.0,-0.18720132406011203,Loss
2021-09-28,84.9719714293394,85.02813039500597,83.74578640380359,83.96106719970703,355500,0.0,0.0,0.0,-1.0109042296323736,Loss
2021-09-29,84.24189867385556,84.78479262365956,83.961089488433,84.4291000366211,293200,0.0,0.0,0.0,0.1872013627655349,Gain
2021-09-30,84.69117367899429,84.78477434019248,82.86592864990234,82.86592864990234,491000,0.0,0.0,0.0,-1.8252450290919455,Loss
2021-10-01,83.19355272959497,83.9798141664192,82.30433554182665,83.50244140625,466400,0.0,0.0,0.0,0.3088886766550303,Gain
2021-10-04,83.3901008211346,83.97043636577607,82.73488902982402,83.24034118652344,444500,0.0,0.0,0.0,-0.14975963461115782,Loss
2021-10-05,83.46498799886298,84.15764865686826,83.09994039266142,83.73643493652344,350200,0.0,0.0,0.0,0.2714469376604569,Gain
2021-10-06,83.12803427587085,84.06405540593592,82.62258200868277,84.00789642333984,386300,0.0,0.0,0.0,0.879862147468998,Gain
2021-10-07,84.6256681203552,85.38384289964215,84.6256681203552,84.71926879882812,464000,0.0,0.0,0.0,0.09360067847292441,Gain
2021-10-08,84.83158416652321,84.85030858641053,84.38229806706053,84.47589874267578,182500,0.0,0.0,0.0,-0.35568542384743296,Loss
2021-10-11,84.52270238405565,85.13111034426925,84.13893033158982,84.1482925415039,350500,0.0,0.0,0.0,-0.37440984255174214,Loss
2021-10-12,84.3074110258221,84.58822018180349,83.90492171092798,84.11084747314453,435100,0.0,0.0,0.0,-0.1965635526775742,Loss
2021-10-13,84.18573865307549,84.56014137398043,83.53988181934844,84.30741882324219,372100,0.0,0.0,0.0,0.12168017016669808,Gain
2021-10-14,84.92520023069083,85.92674255371094,84.81287512428013,85.92674255371094,377800,0.0,0.0,0.0,1.0015423230201037,Gain
2021-10-15,86.22626674354191,86.61939389364527,86.05778265902985,86.07649993896484,250400,0.0,0.0,0.0,-0.14976680457706948,Loss
2021-10-18,85.68336591853647,86.13265201369411,85.2902387999551,85.80504608154297,374400,0.0,0.0,0.0,0.12168016300650208,Gain
2021-10-19,86.12329974311423,86.3385805878332,85.82377328952012,86.31050109863281,427700,0.0,0.0,0.0,0.18720135551858164,Gain
2021-10-20,86.45090437727049,87.1248406729741,86.45090437727049,87.04995727539062,338600,0.0,0.0,0.0,0.5990528981201351,Gain
2021-10-21,86.93762975420181,87.04995484744411,86.60066161574852,87.0031509399414,236200,0.0,0.0,0.0,0.06552118573959831,Gain
2021-10-22,87.23716121105542,87.51797038967095,87.04995985282778,87.29332733154297,198200,0.0,0.0,0.0,0.05616612048754632,Gain
2021-10-25,87.37756274575734,87.733255311739,86.96571834379928,87.64900970458984,299000,0.0,0.0,0.0,0.2714469588324988,Gain
2021-10-26,87.72389315479619,87.97661569384881,87.42436670715755,87.71453094482422,264400,0.0,0.0,0.0,-0.009362209971968127,Loss
2021-10-27,87.78005764996912,87.96726615480742,86.80659484863281,86.80659484863281,342500,0.0,0.0,0.0,-0.9734628013363107,Loss
2021-10-28,87.03124204099738,87.82685852050781,86.9657208518912,87.82685852050781,332000,0.0,0.0,0.0,0.7956164795104286,Gain
2021-10-29,87.75197081162928,88.16382234651277,87.61156623007594,87.79877471923828,339200,0.0,0.0,0.0,0.04680390760900366,Gain
2021-11-01,88.11701214198213,88.46334246622813,87.89236911231417,88.24805450439453,526100,0.0,0.0,0.0,0.1310423624124013,Gain
2021-11-02,88.41655900757561,88.90329401589504,88.22935762977572,88.80033111572266,302800,0.0,0.0,0.0,0.383772108147042,Gain
2021-11-03,88.51950948678663,89.36192985122828,88.5101472768279,89.30577087402344,347000,0.0,0.0,0.0,0.7862613872368058,Gain
2021-11-04,89.39001787421527,89.55850196318939,88.96881122241724,89.23089599609375,317500,0.0,0.0,0.0,-0.15912187812152467,Loss
2021-11-05,89.624020069987,90.1107478984414,89.31513139396007,89.58657836914062,288300,0.0,0.0,0.0,-0.03744170084637233,Loss
2021-11-08,89.97033518315091,90.0077768776452,89.27767454691605,89.65208435058594,260200,0.0,0.0,0.0,-0.31825083256497066,Loss
2021-11-09,89.6520909820949,89.72697437662256,89.35256454525782,89.59593200683594,313400,0.0,0.0,0.0,-0.05615897525896685,Loss
2021-11-10,89.65208517335121,89.83929364754074,89.36192096494881,89.51168060302734,306500,0.0,0.0,0.0,-0.14040457032386655,Loss
2021-11-11,89.6988924563804,89.6988924563804,89.3993660276664,89.54912567138672,187400,0.0,0.0,0.0,-0.14976678499368745,Loss
2021-11-12,89.79250172477813,90.26987447106639,89.63337985644007,90.13883209228516,213700,0.0,0.0,0.0,0.3463303675070222,Gain
2021-11-15,90.43836202493006,90.44771709429244,89.97970654029704,90.30731964111328,261400,0.0,0.0,0.0,-0.13104238381677646,Loss
2021-11-16,90.37282762272247,90.83147589903798,90.3447409949179,90.48514556884766,446600,0.0,0.0,0.0,0.11231794612518797,Gain
2021-11-17,90.27923038419445,90.33539650510733,89.81121984380718,89.99842834472656,348400,0.0,0.0,0.0,-0.2808020394678863,Loss
2021-11-18,90.13883557661507,90.1481906459796,89.51169600674949,89.70825958251953,290600,0.0,0.0,0.0,-0.43057599409553404,Loss
2021-11-19,89.6801814285986,89.86738993779454,89.48361784989868,89.56786346435547,515700,0.0,0.0,0.0,-0.11231796424313245,Loss
2021-11-22,89.81120212466014,90.54130442229027,89.65208028622793,89.8860855102539,288100,0.0,0.0,0.0,0.07488338559376473,Gain
2021-11-23,89.98905861715842,90.18562217074832,89.65209048492616,90.12946319580078,354500,0.0,0.0,0.0,0.1404045786423609,Gain
2021-11-24,89.85802028463357,89.98906265958009,89.5678560460054,89.82994079589844,270200,0.0,0.0,0.0,-0.028079488735130553,Loss
2021-11-26,88.6973443750155,88.82838673250814,87.93916257378191,88.27613067626953,502700,0.0,0.0,0.0,-0.4212136987459729,Loss
2021-11-29,88.856482417014,89.19345058093461,88.2761467699787,88.73480224609375,422300,0.0,0.0,0.0,-0.12168017092025707,Loss
2021-11-30,88.21997609759994,88.25741779321484,86.12329113207821,86.25433349609375,670000,0.0,0.0,0.0,-1.9656426015061896,Loss
2021-12-01,87.26523688286106,88.07020833516802,85.7020764587438,85.73015594482422,780600,0.0,0.0,0.0,-1.5350809380368418,Loss
2021-12-02,85.98289645005562,87.87365587783933,85.98289645005562,87.35884857177734,1321000,0.0,0.0,0.0,1.375952121721724,Gain
2021-12-03,87.66772129673355,87.9485232831708,86.90017729982922,87.69580078125,668300,0.0,0.0,0.0,0.02807948451645359,Gain
2021-12-06,88.31358433563933,89.39937217771806,88.31358433563933,88.90328216552734,706400,0.0,0.0,0.0,0.58969782988801,Gain
2021-12-07,89.51168745348312,90.07330577776005,89.40872457011726,89.71761322021484,795100,0.0,0.0,0.0,0.20592576673172402,Gain
2021-12-08,89.81120868973188,89.97033768106891,89.34319820746903,89.76441192626953,347100,0.0,0.0,0.0,-0.0467967634623534,Loss
2021-12-09,89.48361982760031,90.0452310850516,89.32449794722278,89.68018341064453,445500,0.0,0.0,0.0,0.19656358304422383,Gain
2021-12-10,90.09203263300803,90.41027638540642,89.7925061608142,90.36347961425781,415400,0.0,0.0,0.0,0.27144698124978106,Gain
2021-12-13,90.30732072738635,90.81276584745979,89.83931016776143,90.49452209472656,469700,0.0,0.0,0.0,0.18720136734020798,Gain
2021-12-14,90.17625896182794,90.77531896681475,89.84865304280866,90.07330322265625,521500,0.0,0.0,0.0,-0.10295573917169065,Loss
2021-12-15,90.14819002430302,90.86893027176387,89.7082589638768,90.77532958984375,591700,0.0,0.0,0.0,0.6271395655407304,Gain
2021-12-16,91.11228853569952,91.71134859711044,90.83148649635208,91.18717193603516,600500,0.0,0.0,0.0,0.07488340033563645,Gain
2021-12-17,90.93442253321793,90.93442253321793,89.56783301638522,89.63335418701172,621700,0.0,0.0,0.0,-1.3010683462062076,Loss
2021-12-20,88.76289112947435,88.77224619965301,87.8175077283596,88.51952362060547,752100,0.0,0.0,0.0,-0.2433675088688858,Loss
2021-12-21,89.03432495980934,89.61465344113027,88.94071714167148,89.42745208740234,698700,0.0,0.0,0.0,0.3931271275930044,Gain
2021-12-22,89.53977419148443,89.9235390961813,89.23088554101162,89.8486557006836,474500,0.0,0.0,0.0,0.3088815091991677,Gain
2021-12-23,89.50232919143141,90.13882374713035,89.50232919143141,89.8767318725586,254700,0.0,0.0,0.0,0.37440268112717945,Gain
2021-12-27,90.19498520748463,91.1122817993164,90.03586334949166,91.1122817993164,441500,0.0,0.0,0.0,0.9172965918317715,Gain
2021-12-28,91.19654338356779,91.46799038132335,91.06550099034438,91.43991088867188,492500,0.0,0.0,0.0,0.24336750510408933,Gain
2021-12-29,91.48669366140207,91.96406638724365,91.34628907835764,91.82366180419922,441800,0.0,0.0,0.0,0.33696814279714715,Gain
2021-12-30,91.91725472348821,92.23550556095431,91.57093154131036,91.69261169433594,336100,0.0,0.0,0.0,-0.22464302915227563,Loss
2021-12-31,91.67390126559006,92.24487466084572,91.56157617198653,91.89854431152344,493900,0.0,0.0,0.0,0.22464304593337658,Gain
2022-01-03,91.97342393335059,92.13254578680449,90.69107261377145,91.40245056152344,440100,0.0,0.0,0.0,-0.5709733718271508,Loss
2022-01-04,91.6083771681122,92.60055713561839,91.6083771681122,92.38526916503906,667900,0.0,0.0,0.0,0.7768919969268637,Gain
2022-01-05,92.58182857089301,93.3680826814523,92.02957253881416,92.08573150634766,869000,0.0,0.0,0.0,-0.49609706454535285,Loss
2022-01-06,92.26359711322804,92.48824017175927,91.62710249632784,91.78622436523438,715900,0.0,0.0,0.0,-0.4773727479936696,Loss
2022-01-07,91.7768555291882,92.05765752491195,91.52412587763654,91.84237670898438,663100,0.0,0.0,0.0,0.06552117979617833,Gain
2022-01-10,91.61773882910897,91.73006392722543,90.54132032257397,91.14037322998047,921000,0.0,0.0,0.0,-0.47736559912850396,Loss
2022-01-11,91.2527044221112,91.68327331542969,90.37284935371038,91.68327331542969,642000,0.0,0.0,0.0,0.4305688933184939,Gain
2022-01-12,91.91726669376563,91.98278788335416,91.33693819777399,91.720703125,531500,0.0,0.0,0.0,-0.19656356876562597,Loss
2022-01-13,91.80493138852037,92.1512545503612,91.30884145519062,91.5428466796875,497700,0.0,0.0,0.0,-0.26208470883287305,Loss
2022-01-14,91.04676303957471,91.22460932164188,90.36347168233286,91.15908813476562,679300,0.0,0.0,0.0,0.11232509519091138,Gain
2022-01-18,90.65364472819716,90.65364472819716,89.6801818990944,90.22307586669922,811700,0.0,0.0,0.0,-0.43056886149794593,Loss
